old_path,new_path,tracking,move_class,batch
forseti/product/spines/capture/core/operating_model/orca_capture_projection_storage_spine_architecture_v0.md,forseti/product/spines/capture/core/operating_model/forseti_capture_projection_storage_spine_architecture_v0.md,tracked,capture_core_filename_successor,forseti_capture_core_filename_migration_v0
forseti/product/spines/capture/core/source_families/social_media/instagram/orca_creator_momentum_pipeline_architecture_v0.md,forseti/product/spines/capture/core/source_families/social_media/instagram/forseti_creator_momentum_pipeline_architecture_v0.md,tracked,capture_core_filename_successor,forseti_capture_core_filename_migration_v0
forseti/product/spines/capture/core/source_families/social_media/instagram/orca_creator_monitoring_policy_architecture_v0.md,forseti/product/spines/capture/core/source_families/social_media/instagram/forseti_creator_monitoring_policy_architecture_v0.md,tracked,capture_core_filename_successor,forseti_capture_core_filename_migration_v0
